dia;ativo3;ativo4;ativo11;ativo13;ativo14;ativo15;ativo16;ativo19;ativo20;ativo23;ativo24;ativo25;ativo28;ativo31;tivo33;ativo34;ativo37;ativo41;ativo42;ativo43;ativo50;ativo51;ativo55;ativo57;ativo64;ativo65;ativo66;ativo69;ativo71;ativo74;ativo76;ativo81;ativo82;ativo83;ativo84;ativo85;ativo86;ativo87;ativo89
1423;0.000783087;0.049115946;0.009723257;0.006597261;0.001552756;-0.026666667;-0.006696484;-0.002794802;-0.015363038;0.010615711;0.001887812;-0.012931055;0.005013927;-0.001622109;0.021021021;0.01574802;-0.01486072;-0.021063239;-0.024342325;0.009369676;-0.017021301;-0.012539191;0.005102016;0.022222178;0;-0.000847458;-0.00263509;-0.025341131;0;0.025544205;-0.021867115;-0.004296133;-0.012578616;0.000240963;-0.006780446;-0.004798464;-0.001894452;0;0.018244955
1424;-0.002190912;-0.002808974;-0.011481424;-0.029320519;-0.038759691;-0.02260274;-0.016573035;-0.00168167;-0.016799277;-0.006602641;-0.003230117;-0.022270713;-0.035476772;-0.017059284;0.000735294;-0.00232558;0.005656859;-0.012295031;-0.016901408;-0.023628692;-0.022727201;-0.029523787;0.001692072;-0.015941957;0;-0.011874512;-0.014971291;0.018;0.012608696;0.018282258;-0.01805675;0.020050684;-0.002547771;0.014454369;0.004404316;-0.024108004;-0.01057481;0;0.007679119
1425;0.018036345;0.100469436;0.011989503;0.005685913;0.008064557;0.003503854;0.023136305;0.005053397;0.006915128;0.006344411;0.001890361;0.002233096;0.028735632;0.009917404;0.016899339;-0.017094005;-0.00375;0.00570529;0.01187061;0.106309421;0.013289103;0.015701647;0.007882898;0.027245943;0;0.002145966;0.006258337;0.011787819;0.009875483;0.006868261;0.007005254;-0.004727519;0.005108557;0.028021819;-0.002411752;-0.001976285;-0.004384763;0;0.011007755
1426;0.023571116;0.024744055;0.003332045;-0.004240255;0.004;-0.007681564;-0.003350056;-0.015083855;-0.016160594;-0.004803362;0.002695473;0.002228215;0.005586592;-0.003273338;-0.031791908;-0.010276672;0.017252196;-0.012377463;-0.011731352;-0.109375;-0.002185866;-0.004830894;-0.005028005;0.027956968;0;0.007708822;0.008440737;-0.019417476;0.00127551;0.022259455;-0.02173913;-0.004749975;-0.038119441;0.010626042;0.006593407;0.003960396;-0.003853647;0;-0.022194203
1427;-0.006773042;0.032472952;-0.025830248;-0.00958127;-0.010756972;0.013370866;0.005602269;0.002836132;-0.045584326;-0.027149321;-0.002957061;-0.004001709;-0.027777778;-0.018883446;-0.044776119;-0.007188493;-0.010175763;-0.005221984;-0.011051985;0.042105263;-0.016429436;-0.01294499;0.01066822;0.0011158;0;-0.015299659;-0.015859074;-0.025742574;0.008492569;0.0208382;-0.020444444;-0.007787013;-0.047556143;-0.004571412;-0.006113537;0.00591716;-0.013539597;0;-0.005139337
1428;0.012123074;-0.051612928;0.005681869;0.008599012;-0.012484897;-0.008333333;0.000556992;0.008484163;0.000430499;-0.029457364;-0.007818845;-0.008928584;-0.008571429;-0.0292887;0.015625;-0.032180186;-0.004672936;-0.016272914;-0.01200327;-0.042087542;0.003340774;0.001639336;-0.041666687;-0.004597385;0;0.003452741;0.002685765;0.006097561;0.018526316;0.017775207;0.01814882;0.017721544;0.006934813;-0.012629186;0.007029877;0.011764706;0.011204397;0;0.011622953
1429;0.007037026;-0.05952381;-0.003766477;-0.003552328;-0.041598695;-0.006302521;0.023106961;0.022994952;0.055051644;0.014376997;0.017663098;0;0.043227666;0.024137963;0.046153846;0.0182876;0.001564984;0;0.001256766;-0.012302285;0.008879132;0.007855963;0.026086929;0.028131548;0;-0.006451613;-0.006696429;0.01010101;-0.003720546;0.019718333;-0.015151515;0.010199005;0.023415978;-0.008139506;0.007853403;-0.015503876;-0.005263103;0;-0.012766046
1430;0.026018413;0.035262221;0;0.031372556;-0.029787277;0.000704722;0.001088463;-0.015899068;0.00203921;0.026771654;0.004005362;0.013063006;0.013259669;-0.001683552;0.003676471;-0.004897956;-0.008750039;0.019210245;0.006276109;0.023131673;0.002200104;0.002273468;0.027118643;0.012251524;0;0.009090866;0.005393303;-0.006;0.004149378;-0.020442;0.031674208;0.008126028;-0.020188425;-0.011723358;-0.002813853;0.013779528;0.033138346;0;0.011637983
1431;-0.030865125;-0.00873361;-0.029867714;0.002419582;-0.001315746;-0.031690141;-0.005979913;0.010584846;0.019121375;-0.016564417;0.000797805;-0.018674911;-0.022355507;-0.006745311;0.012454212;0.013125503;0.000945815;-0.002617853;0.009979294;-0.02173913;-0.024149156;-0.024627339;-0.010176021;0.003227575;0;-0.009008966;-0.006705498;-0.012072435;0;-0.004850525;-0.028070175;-0.009526136;-0.010989011;0.005219436;-0.01020191;-0.004854369;0.005390863;0;0.000852273
1432;0.004784729;0.000881085;-0.002338269;-0.006896571;-0.01449271;-0.015272727;0.011758272;-0.007717696;-0.023551113;-0.00062383;0.003189034;0.008608907;0.003904071;-0.005093361;0.009406657;-0.019433184;0.003779528;-0.01312336;-0.011115726;-0.028444444;-0.023622163;-0.023255843;-0.013337037;0.018766729;0;-0.006493463;-0.00450036;0.00814664;0.000413223;-0.002607096;-0.017148014;-0.013563478;0.005555556;0.003068269;-0.012938597;-0.072195122;-0.01072378;0;-0.022137346
1433;0.003273771;0.030809857;0.011718745;0.00972225;0.029857396;0.028064993;0;-0.013888889;0.028209132;-0.009051186;0.022516477;0.003144621;0.011111167;0.003412901;0.014336918;0.009083395;0.01129589;0.014893671;0.01582015;-0.044830741;0.01612918;0.008503434;0.008729914;0.005394779;0;0.01742915;0.017178978;0.02020202;-0.0251962;-0.016933788;0.03030303;0.00825005;-0.005524862;-0.024705935;0.021995158;0.005257624;0.013550135;0;0.021767677
1434;0.022841919;0.029034984;0.006177603;-0.001031698;-0.000432756;-0.005747126;0.005405432;-0.004507042;0.014710106;0.007874016;-0.045077637;0.044782874;0.002747198;0.014455832;-0.010600707;0.0163666;0.026993484;-0.008909853;-0.013114754;0.027777778;0.006802559;0.005396307;-0.003350035;0.014265147;0;0.014132762;0.013333289;0.023762376;-0.033474576;0.012716845;0.024955437;-0.008182544;0.009722222;-0.011338922;-0.07173913;0.054393305;0;-0.055555556;0.001278265
1435;0.000435007;-0.004979226;0.020721403;0.009294328;-0.012987056;0.035404624;0.001344059;0.006791228;0.014892857;0.025;0.00651106;-0.009001281;-0.006575397;-0.003352908;0.022857143;0.026570029;-0.003021148;0.020623956;0.025332267;-0.021435228;0.003378395;0.003354562;-0.01680677;-0.000645155;0;0;0;0.013539652;0.012713722;0.009018219;0.007826087;0.00675;0.008253095;0.024890174;-0.012880515;0.023809524;0.018983929;0;-0.025532091
1436;0.005218173;-0.055045855;0.009398545;0.025920909;0.010526404;-0.00837404;-0.003758362;-0.005059022;-0.013515459;-0.027439024;0.009973091;0.011678182;0.009376724;-0.020185044;-0.008379888;-0.032941153;0.006060568;-0.006217565;-0.004455285;0.037142857;-0.004489296;-0.000334379;-0.025925855;-0.012266011;0;-0.009712796;-0.006578904;-0.009541985;0.023376623;-0.003280892;0.012942192;-0.009932977;-0.015006821;-0.003571416;0.010676061;0.022286822;-0.013907084;0;0.004366843
1437;0.014131218;-0.074139448;0;-0.004654269;-0.006076432;-0.007741027;0.002425222;0.014124293;-0.032483671;0;-0.00106759;0.012398407;-0.002732186;0.024034367;0.006338028;0.018653676;-0.007530045;-0.018769552;-0.031326322;-0.006427916;0.003382204;-0.002675557;0.011991729;-0.000261467;0;0.002132153;-0.006622517;0.023121387;-0.005922166;-0.02667429;0.005962521;-0.008026085;0.006925208;0.006929485;-0.004694742;-0.014218009;-0.004789782;0;0.010869789
1438;-0.01777339;0.016205894;-0.003352006;-0.024382073;-0.008733581;0.007092199;-0.005107607;-0.004456824;0.029527227;-0.00815047;0.005877662;-0.020270249;-0.006575397;-0.001676496;0.00069979;-0.009554133;0.019726782;-0.04357067;-0.045359053;-0.020332717;-0.00561807;-0.010731087;0.002601244;-0.022620272;0;-0.019999957;-0.011111111;-0.001883239;-0.021276596;-0.007463476;-0.033869602;-0.016434817;0.005502063;0.008542993;-0.021226461;-0.038461538;-0.02139048;0;0.010752616
1439;-0.002026625;-0.005628592;-0.011210758;0.003081126;0;0.003521127;0.015941638;0.012311079;-0.002354638;0.014222503;0.003984085;0.019396627;-0.013237728;0.00503785;-0.006293706;-0.008038579;0.002976191;0.003888889;0.017157985;0.018867925;-0.011299427;-0.00508472;0.006341876;-0.00441472;0;-0.00347373;0;0;0.012608696;0.017154247;0.01665206;-0.010539845;0.013679891;-0.005882402;0.017831373;0.028;0;0.000588235;-0.020425558
1440;-0.0078329;0.036792468;-0.010582006;-0.0331058;-0.030837047;-0.015438596;0;-0.01050304;-0.015363038;-0.002804612;-0.017724836;-0.004228336;-0.017328061;-0.005848003;0.014778325;0.017017816;0.002967433;-0.006640786;-0.018598615;-0.00462963;-0.031999899;-0.031686518;0.003150955;-0.006987331;0;-0.019607886;-0.026067416;-0.022641509;-0.015886647;-0.030842162;-0.018103448;-0.010132605;-0.02294197;-0.017751487;-0.002130682;-0.017509728;-0.028142023;0;0.007384905
1441;-0.00614032;-0.030937187;0.007257499;-0.010589471;-0.009999955;-0.019957234;0.010638352;0.002793352;-0.001196534;-0.0109375;-0.00754108;-0.004246381;-0.011945336;-0.023529359;-0.015256588;-0.027091614;0.001479253;0.011142005;0.01013658;-0.030697674;0.046044889;0.040816322;-0.020274173;-0.010148912;0;-0.010222222;-0.005999031;-0.003861004;-0.003054101;0.0097736;-0.016681299;-0.014960604;-0.040055249;-0.007710816;0.027046215;-0.014851485;-0.007028395;0;-0.003881097
1442;0.003383325;-0.015962426;0.020477806;0.059222269;0.019283746;0.009454545;0.000526316;0.007799387;-0.010813643;-0.006319115;0.004070578;0.007249533;0.010362579;0.001721136;-0.004929577;0.025389006;0.010339771;-0.005509697;-0.001308944;0.005758157;0.01354389;0.014198801;-0.003206058;-0.015721129;0;0.011225864;0.009749257;-0.001937984;-0.019693654;-0.009324894;0.0125;0.003996829;-0.001438849;-0.01408453;-0.004389051;0.015075377;0.056342044;0;0.00735933
1443;0.004398191;-0.042938914;-0.009661831;-0.00707309;-0.018918918;0.002161383;-0.008416597;-0.004422333;-0.007290571;-0.013354531;0.03027018;-0.003810354;-0.019942907;-0.010309243;0.002830856;-0.006389772;0.020175438;-0.026592744;-0.027959765;-0.030534351;-0.013362904;-0.013666715;0.008187151;0;0;0.016429796;0.022988506;0.009708738;0.002232143;0.008697749;-0.023809524;0.011146444;-0.002881844;0.016009869;-0.016705244;-0.03960396;-0.007504744;0;-0.000859307
1444;0.012552879;-0.02891329;0.006754218;0.00407053;0.005050413;-0.038102085;-0.006100796;0.01054975;0.002448069;-0.004511763;0.002098655;0.005949833;0.005813837;-0.03645838;0.000705716;0.02733117;-0.005445722;0.018212806;0.02382027;-0.005905512;0.002257218;0.000337995;-0.004060283;0.008472238;0;-0.034512846;-0.040449438;-0.001923077;0.024053452;0.019371617;0.009033424;0.007874121;0.014450867;0.029090878;0.020528503;0.020618557;0.006481259;-0.000587889;0
1445;-0.008216782;0;0.007827003;0.009797306;0.000913705;0.007473842;-0.008540139;0.008241703;0.010171187;-0.017805115;0.01806283;-0.000844872;0;0.004504504;0.011283498;-0.008607193;0.017291066;0.005589771;0.008340562;0.008910891;0.010135186;0.012162145;0.016307444;0.00261676;0;0.009049729;0.00843096;0.019267823;-0.016963897;0.019698703;0.022381379;-0.002083385;0.03988604;-0.033922212;0.002312092;0.015151515;0.004829649;0;0.000860046
1446;-0.007267457;0.014373716;-0.01146444;-0.018400799;-0.010953902;-0.004451039;-0.005383607;-0.026702943;-0.021346255;-0.011206328;0.001542798;-0.002114213;-0.004624278;0;-0.009762901;0.002367796;-0.008498584;-0.013340745;-0.009142316;-0.003925417;-0.007803765;-0.009345806;0.020057297;0.032967034;0;-0.035874396;-0.033906269;-0.005671078;-0.011061947;-0.022954501;-0.016637478;0.007306837;-0.01369863;0.007071421;-0.017301039;-0.023880597;0;0;0.002578503
1447;0.010102495;0.010121441;0.037785189;0.022494913;0.06552838;0.058122206;0.001353153;0.001679619;0.025517158;0.016666667;0.023106556;0.012711884;0.024971024;0.038565055;0;0.026771634;0.024000036;0.01239431;0.021089631;-0.00591133;0.044943785;0.044474407;0.025280971;0.023936171;0;0.006976744;0.002403894;0.001901141;0.039821029;0.000232589;0.024042743;0.018912022;0.034722222;-0.007263897;0.002347465;0.048929664;0.025100079;0;0.00300042
1448;0.003768684;-0.026052152;0.000360541;-0.00333338;-0.028150671;-0.007042254;0.013513514;0.011738458;-0.028491373;-0.005245902;-0.001254674;-0.02803348;0.005665722;-0.046632136;0.004929577;-0.034509178;0.01813609;0.006121369;-0.015060284;0.045589693;-0.004301035;-0.000967723;-0.009589036;-0.005844176;0;0.016166282;0.018705036;0.003795066;-0.018932874;0.010813919;-0.008695652;0.005593618;0.017449664;-0.028780531;-0.007025714;-0.001943635;-0.008856473;0;0.032905893
1449;-0.000866442;0.095679081;0.013333378;0.007357881;0.024955391;0.030496454;0.002666613;0;-0.002479409;-0.003295979;-0.013819094;0.001291426;0.027042254;-0.012681176;0.017519271;0.000794281;-0.016716875;0.037057522;0.043687202;0.019905213;0.009719271;0.009363882;0.012448071;0.011103821;0;0.020000045;0.020715631;0.020793951;-0.027192982;-0.011158323;0.037719298;0.009102428;0.038258575;0.035911626;0.011792452;0.068159688;0.004730644;-0.029411765;-0.007033534
1450;-0.001589843;0.014084537;-0.022048453;-0.011952225;-0.023913;0.004817619;-0.003191436;0.013812155;-0.014904961;-0.017857143;-0.019108268;-0.004729138;-0.008228195;-0.034862419;-0.003443526;-0.0015873;-0.012820513;-0.026133333;-0.028463794;0.003717472;-0.024598929;-0.024952016;-0.000546456;-0.003488368;0;-0.024509892;-0.023062731;0.038888889;-0.003606853;-0.007212669;-0.036348267;0.00100228;0.002541296;0;0.008158461;-0.015496809;-0.010462935;0;-0.003749829
1451;-0.007672251;-0.024074117;-0.014545449;-0.028897819;-0.044543428;-0.004109589;-0.008804642;0;-0.043717759;-0.026936027;0.02259736;-0.015118813;-0.00719021;-0.020912508;-0.02211472;-0.006359296;-0.02484472;-0.008762322;-0.00258505;-0.038888889;-0.020833373;-0.022309729;-0.037725508;-0.001685417;0;-0.028780221;-0.026912134;-0.001782531;0.015384615;-0.018397059;-0.025438596;0.016270262;-0.016476553;-0.011636395;0.018034636;0.009259259;-0.022468992;0;-0.012965291
1452;-0.020131303;-0.027514261;-0.000738007;-0.001384087;-0.023310022;-0.047455296;-0.015074077;0.011989101;0.031648827;-0.03633218;0.005079999;-0.019736826;-0.002785571;-0.023300988;-0.000706714;-0.000799999;-0.023740591;0.001657403;-0.007775421;0.001926782;-0.003359479;0.000671152;0.009659131;0;0;0.008466651;0.008248423;-0.053571429;-0.008467023;0.000358123;-0.00540054;0.006896626;-0.007731959;-0.012999709;-0.008630389;-0.022018349;0.008653299;0;-0.004237317
1453;0.003721907;0.006829268;-0.01033973;-0.002079008;-0.008591933;0.00866426;-0.005192621;-0.011847065;-0.008094729;-0.052064632;-0.011372199;-0.004026871;-0.021787709;-0.028827055;0.004243281;-0.025620478;-0.009786477;0.000551572;0.006094994;-0.018269231;0.003370803;-0.000670702;-0.030106915;-0.002727261;0;-0.017257509;-0.016361886;-0.028301887;-0.011235955;-0.011336456;-0.014479638;0.001712329;0.028571429;0.016153098;0.019473035;0.013133208;-0.008042869;0;-0.000851185
1454;0.010086019;-0.000968915;0.024253774;0.002083339;0.020221521;0.005726557;0.035714256;0.008174387;0.005152572;0.053030303;0.008179918;0.000449313;-0.013135294;0.012282558;-0.003521127;0.024650762;0.019167453;-0.00385882;-0.008221592;-0.010773751;0.020156682;0.018456357;0.046997359;-0.010287836;0;0.001898481;0.001467612;-0.001941748;-0.031818182;0.009052504;-0.008264463;0.013430989;0.011363636;-0.010516054;-0.014831461;-0.003703704;0.007026973;0;0.000426099
1455;0.001321647;0.049466488;-0.009836112;-0.017324949;-0.001415809;-0.039145907;-0.00053053;0.005405405;-0.014955143;-0.028057554;-0.0035497;-0.020655649;-0.034143517;-0.041456092;-0.014840989;-0.021651949;-0.008228071;-0.026009961;-0.023560253;0.008910891;-0.01866078;-0.013838496;-0.016348013;-0.012499954;0;-0.033633395;-0.032730827;-0.011673152;0.030516432;0.010765514;-0.039814815;0.002650627;0.001248439;0.011369287;-0.007755474;-0.000929368;-0.017981697;0.084848485;0.00042563
1456;0.06613873;0.090573012;0.055187719;-0.019746216;-0.011814745;-0.048148148;-0.015392834;0.005376398;-0.004340277;0.00592154;-0.007379159;0.016506244;-0.020371539;-0.024261539;-0.012195122;0.017213102;-0.019259259;-0.015340909;-0.015638875;-0.052993131;0.002237212;0.003675194;0.013239382;-0.001998729;0;-0.038235245;-0.03888879;-0.013779528;0.036446469;0.021065113;-0.052073288;-0.0098534;-0.051122195;0.001710649;-0.002298805;-0.004651163;-0.030336157;0;0.074468168
1457;0.01664372;0.027966142;0.047071057;0.01546765;0.001434768;0.020233463;0.024258815;0.011229892;-0.003483011;0;0.022814656;-0.007668136;0.039143731;-0.134054061;0.002904866;-0.008058012;0.038670695;0.028274668;0.024511983;0;0.036830347;0.030958772;0.014734569;0.0013351;0;0.006625841;0.005254755;0.011976048;-0.007032967;-0.01170612;0.04069176;-0.002184466;0.015768725;-0.025372097;0.018433133;0.064485981;0.013246928;0;-0.005940768
1458;0.014747682;-0.002473194;0.018981058;-0.002833873;0.002865282;-0.018306636;0.023157921;0.005288207;-0.00262458;-0.024650478;-0.006516266;0.003181929;0.009417304;-0.157303455;0.026068067;-0.012997553;0.006980766;0.017396128;0.025697829;-0.010362694;0.011840624;0.012269933;-0.010411013;0;0;-0.027848051;-0.026659594;0;0.00708278;-0.055470836;0.015640274;0.011919168;-0.023285899;-0.032540636;-0.004524887;-0.007901668;0.013908205;0;0.005976272
1459;-0.001733377;0.003305706;0.008169977;-0.007815258;-0.004285714;0.03962704;0.005915638;-0.015255181;0.046468865;0.010939268;-0.006811293;0.007249556;0.019241983;-0.087407289;0.006351447;0.011522625;-0.012131644;0.008825262;0.00475162;0.013612565;0.01063829;0.011802187;-0.007475047;-0.000133267;0;0.002604114;0.001611117;0;-0.024175824;0.025577366;-0.014436959;0;0;0.049935294;-0.004545455;0.002654867;-0.004389575;0;0.001980078
1460;0.009750227;0.013179625;0.019448937;0.025420706;0.028216165;0.027653214;0.01355147;0.00641031;0.034774087;0.029850746;0.014478061;0.025641076;0.035469108;0.076298626;0.008415147;0.015459712;-0.008479568;0.030617768;0.030954428;0.018595041;0.011579066;0.01166459;0.00390512;0.008134352;0;0.02961039;0.027882038;-0.009861933;-0.008558559;0.093220352;0.044921875;0.00528851;0.029139073;-0.016757038;0.011415525;0.041482789;0.017360071;0;-0.002371611
1461;-0.001984131;-0.034959374;-0.003815578;-0.009078199;0.017674372;0.005090909;0.006559107;-0.012738854;0.009716792;-0.021376812;-0.009764609;-0.024122798;-0.019337017;0.030165911;-0.025034771;-0.014423066;0.03214391;-0.019628647;-0.022518724;-0.04158215;-0.026014636;-0.018385793;-0.002500682;-0.007936509;0;-0.022704289;-0.018257694;0.001992032;-0.016810541;0.000442957;-0.042990654;-0.031563845;-0.028314028;-0.024060141;0.019187404;-0.004237288;-0.008396452;0;0
1462;-0.002915805;0.179443961;-0.018193461;-0.009161407;0.000914123;-0.038350217;-0.010025112;-0.024193548;-0.031677658;-0.002591633;0.001264191;0.004943809;-0.020845127;-0.004392445;0.010699001;-0.008130075;-0.034;-0.020562771;-0.0204779;-0.003174603;-0.010683752;-0.015555575;0.005013903;0.024000002;0;-0.015487919;-0.016471838;-0.003976143;0.006469501;-0.033650642;-0.009765625;0.012345679;-0.001324503;-0.011299395;-0.015946887;-0.008510638;-0.00355097;0.006145251;0
1463;-0.003456088;0.117857154;-0.014954479;-0.007467955;0;0.036117381;-0.009113949;0.024793388;0.026914355;0.027839644;-0.003787899;0.010286232;-0.002301439;0.002941265;-0.021877205;0.01065573;0.013013901;0.019889448;0.017421691;0.030785563;0.007559371;0.004514678;0.004711772;-0.007161386;0;0.006817042;0.007563479;0.001996008;-0.019283747;-0.002290962;-0.004930966;-0.012438976;0.014588859;-0.012727305;0.012153995;0.031759657;-0.016721519;-0.000555247;-0.001584744
1464;-0.013071895;-0.044728434;0.014851525;0.035471115;0.017808265;0.015250545;-0.013796653;-0.020967796;0.007660533;0.021668472;0.007351102;0.009296144;0.026528201;-0.039589527;-0.051948052;-0.002433088;0.004671533;0.004333803;0.010273929;0.045314109;0.020364456;0.025361198;-0.003310297;0.044590111;0;0.017187499;0.026809651;0.011952191;-0.002808989;0.006314535;0.096134787;0.017782093;0.018300654;0.039200229;0.002890727;0.060732113;0.044326737;0;0.011508097
1465;0.050141959;0.023411371;0.055284525;-0.013840831;-0.017048048;-0.014306152;0.005181373;0.008237343;0.027214632;0.007423118;-0.011323664;0.002192986;0.001123652;0.167939084;-0.002283105;-0.014634135;0.012786944;-0.0442288;-0.048728771;0.009852217;0.009453828;0.005635524;-0.01605318;-0.018832355;0;-0.022017459;-0.025587467;-0.029527559;-0.014084507;-0.013120354;-0.051537071;-0.022082019;-0.03465982;0.012405095;-0.024390201;-0.019607843;0.003737293;0;0.069046678
1466;0.021235499;0.051634028;0.005546993;-0.00771932;0.006846143;0.007982583;0.005927835;0.004901961;-0.009739271;0.020701754;-0.007380923;0.004813993;0.027497138;-0.026143787;0.032036613;-0.004125409;-0.021520732;0;-0.005345256;-0.002926829;0.022892693;0.027397315;0.026722969;0.005886072;0;0.017277487;0.018220793;0.016227181;-0.002380952;0.012716845;-0.005719733;-0.023573226;0.002659574;0.008001972;0.013409091;0.044;-0.005850984;0;-0.0201835
1467;-0.022054172;-0.050963359;-0.009500498;-0.013437017;-0.000453309;-0.033837293;0.004099411;0.001083902;-0.024392798;-0.003093847;-0.007692349;-0.002613272;0.002184653;-0.020134225;0.00886918;0.030654492;0.011436876;-0.006207562;0.008508733;-0.005870841;-0.01322483;-0.010909142;-0.008219201;-0.007759842;0;-0.013896037;-0.009473684;-0.001996008;0.019093079;-0.009360787;-0.003835091;0.003811995;-0.030503979;0.023319267;-0.0065037;-0.004597701;-0.018191546;0;-0.001872799
1468;0.005154585;0.001964626;0.016398551;0.016129058;0.018140681;-0.008196721;-0.00484815;-0.008662697;-0.036289918;-0.007931034;0.002583916;-0.013100411;-0.008174332;-0.05479465;-0.007326007;-0.017684874;-0.022615215;0.022714309;0.011101243;0.013779528;0.006185598;0.005208321;-0.009668504;-0.004999934;0;0.006785021;0.006376249;-0.012;0.032786885;-0.01325189;0.018286814;0.007341797;-0.01504788;-0.036848499;0;-0.055427252;0.016348719;0;0.063789806
